model name,F1_50,F0.75_50,F0.5_50,F1_60,F0.75_60,F0.5_60,F1_70,F0.75_70,F0.5_70,F1_80,F0.75_80,F0.5_80,F1_90,F0.75_90,F0.5_90,mean_F1,mean_F0.75,mean_F0.5,precision_50,recall_50,accuracy_50,precision_60,recall_60,accuracy_60,precision_70,recall_70,accuracy_70,precision_80,recall_80,accuracy_80,precision_90,recall_90,accuracy_90,mean_precision,mean_recall,mean_accuracy,F1_variance,F1_std_dev,F0.75_variance,F0.75_std_dev,F0.5_variance,F0.5_std_dev,precision_variance,precision_std_dev,recall_variance,recall_std_dev,accuracy_variance,accuracy_std_dev,t50_panc_spt,t50_bld_spt,t50_pln_spt,t50_panc_igg,t50_bld_igg,t50_pln_igg,t60_panc_spt,t60_bld_spt,t60_pln_spt,t60_panc_igg,t60_bld_igg,t60_pln_igg,t70_panc_spt,t70_bld_spt,t70_pln_spt,t70_panc_igg,t70_bld_igg,t70_pln_igg,t80_panc_spt,t80_bld_spt,t80_pln_spt,t80_panc_igg,t80_bld_igg,t80_pln_igg,t90_panc_spt,t90_bld_spt,t90_pln_spt,t90_panc_igg,t90_bld_igg,t90_pln_igg,nseq_panc_spt,nseq_bld_spt,nseq_pln_spt,nseq_panc_igg,nseq_bld_igg,nseq_pln_igg,50_ct_panc_spt,50_ct_bld_spt,50_ct_pln_spt,50_ct_panc_igg,50_ct_bld_igg,50_ct_pln_igg,60_ct_panc_spt,60_ct_bld_spt,60_ct_pln_spt,60_ct_panc_igg,60_ct_bld_igg,60_ct_pln_igg,70_ct_panc_spt,70_ct_bld_spt,70_ct_pln_spt,70_ct_panc_igg,70_ct_bld_igg,70_ct_pln_igg,80_ct_panc_spt,80_ct_bld_spt,80_ct_pln_spt,80_ct_panc_igg,80_ct_bld_igg,80_ct_pln_igg,90_ct_panc_spt,90_ct_bld_spt,90_ct_pln_spt,90_ct_panc_igg,90_ct_bld_igg,90_ct_pln_igg
IGRP_WF_41_Mc_tp14,0.726054667,0.738852927,0.754043351,0.7340134159999999,0.7553798140000001,0.781374123,0.716652136,0.748415763,0.78834877,0.66393698,0.710594808,0.7726491120000001,0.630767767,0.692734955,0.780348862,0.6942849931999999,0.7291956534000001,0.7753528435999999,0.7739329140000001,0.683755137,0.743236455,0.816495938,0.666666667,0.759562253,0.8446858490000001,0.622323167,0.755113025,0.8673255809999999,0.537818156,0.729063509,0.926883825,0.47804456,0.721492644,0.8458648214,0.5977215374,0.7416935772000001,0.0020108471894747216,0.04484247082258873,0.0007059149475395825,0.02656905996717954,0.00017287868697362852,0.013148333999926702,0.0032656909343076806,0.05714622414742448,0.0076678613393558704,0.08756632537314712,0.0002673369877239189,0.016350443043658448,0.3671607753705815,0.27165932452276065,0.1932168550873587,0.3930678466076696,0.2259036144578313,0.2730133752950433,0.2839224629418472,0.1997063142437592,0.12332990750256938,0.3657817109144543,0.1897590361445783,0.23996852871754526,0.2685290763968073,0.16005873715124816,0.08890030832476875,0.3274336283185841,0.14457831325301204,0.17073170731707318,0.24230330672748004,0.11747430249632893,0.06628982528263104,0.10250737463126844,0.07680722891566265,0.15184893784421716,0.18015963511972635,0.07342143906020558,0.048818088386433714,0.07817109144542772,0.05572289156626506,0.01809598741148702,1754,681,1946,1356,664,1271,644.0,185.0,376.0,533.0,149.99999999999997,347.00000000000006,498.0,136.00000000000003,240.0,496.00000000000006,126.0,305.0,471.0,109.0,173.0,444.0,96.0,217.00000000000003,425.0,80.0,129.0,139.0,51.0,193.0,316.0,50.0,95.00000000000001,105.99999999999999,37.0,23.0
IGRP_WF_42_Mc_tp14,0.7353210459999999,0.7574142290000001,0.784347028,0.737981166,0.769352655,0.808638511,0.712236141,0.754999945,0.810624149,0.635218944,0.6941563540000001,0.776493832,0.602869398,0.6720306009999999,0.773434535,0.6847253390000001,0.7295907568000001,0.790707611,0.8208318520000001,0.665945634,0.7614280590000001,0.8637726,0.644170452,0.7723717259999999,0.8928493809999999,0.5924003170000001,0.761786868,0.911665543,0.487417983,0.721420883,0.953227315,0.4408392820000001,0.710979548,0.8884693382,0.5661547336,0.7455974168,0.003826057781464621,0.061855135449408086,0.0018923873590568235,0.04350157881108252,0.00031475833619448696,0.01774142993657746,0.0024839006671143085,0.04983874664469712,0.009659236268218921,0.09828141364581057,0.0007531182056488414,0.027442999210159982,0.3255416191562144,0.21879588839941266,0.13874614594039056,0.3532448377581121,0.19126506024096385,0.23760818253343824,0.27137970353477764,0.1806167400881057,0.1197327852004111,0.16297935103244834,0.09939759036144577,0.2029897718332022,0.2377423033067275,0.1262848751835536,0.05858170606372045,0.14233038348082594,0.07078313253012049,0.16129032258064516,0.15450399087799316,0.0631424375917768,0.04676258992805756,0.08775811209439527,0.045180722891566265,0.12667191188040913,0.1419612314709236,0.05286343612334802,0.03597122302158273,0.0700589970501475,0.021084337349397592,0.006294256490952006,1754,681,1946,1356,664,1271,571.0,149.00000000000003,270.0,479.0,127.0,302.0,476.0,122.99999999999997,233.0,220.99999999999994,65.99999999999999,258.0,417.0,86.0,114.0,192.99999999999997,47.00000000000001,205.0,271.0,43.0,91.00000000000001,118.99999999999999,30.0,161.0,249.0,36.0,70.0,95.0,14.000000000000002,8.0
IGRP_WF_43_Mc_tp14,0.73962149,0.751912365,0.76646896,0.7341233909999999,0.753553982,0.777059128,0.6813965259999999,0.715365846,0.758585726,0.650681586,0.6958135329999999,0.7557192070000001,0.6405337010000001,0.694220052,0.7677629979999999,0.6892713388,0.7221731556,0.7651192038000001,0.7854769429999999,0.698824717,0.755148906,0.8085862970000001,0.6722186170000001,0.757696448,0.8205544840000001,0.582594275,0.728884105,0.846856218,0.528300526,0.717725152,0.884947877,0.501910736,0.71966272,0.8292843638,0.5967697742,0.7358234662,0.0021183458371346275,0.046025491166685306,0.0008479305024402515,0.029119246254672382,7.060488786905985e-05,0.008402671472160497,0.001457726912380154,0.03818019005165053,0.007498739771160464,0.08659526413817596,0.00037219334619333934,0.019292313137447756,0.3221208665906499,0.25697503671071953,0.1685508735868448,0.40634218289085533,0.230421686746988,0.2761605035405193,0.2862029646522235,0.2026431718061674,0.14696813977389514,0.3775811209439528,0.2078313253012048,0.23760818253343824,0.26795895096921324,0.1762114537444934,0.11459403905447073,0.1467551622418879,0.1355421686746988,0.0975609756097561,0.2542759407069555,0.1527165932452276,0.10174717368961972,0.11651917404129795,0.0963855421686747,0.05271439811172305,0.2274800456100342,0.10572687224669604,0.07862281603288797,0.10545722713864307,0.07530120481927711,0.03697875688434304,1754,681,1946,1356,664,1271,565.0,175.0,328.0,550.9999999999998,153.00000000000003,351.0,502.0,138.0,285.99999999999994,512.0,137.99999999999997,302.0,470.0,120.0,223.00000000000003,198.99999999999997,90.0,124.0,446.0,104.0,197.99999999999997,158.00000000000003,64.0,67.0,399.0,72.0,153.0,143.0,50.00000000000001,47.0
IGRP_WF_44_Mc_tp14,0.737664798,0.757799397,0.782199602,0.742239558,0.76960928,0.803469326,0.701698422,0.7423791890000001,0.795057146,0.689916942,0.739316518,0.80520753,0.6022001770000001,0.670174763,0.7694334979999999,0.6947439794000001,0.7358558293999999,0.7910734204000001,0.815002181,0.673732785,0.7615357009999999,0.850228055,0.658591102,0.7723717259999999,0.8724407759999999,0.586848367,0.751704342,0.906158358,0.556997621,0.7508432009999999,0.944247651,0.4420650370000001,0.709364909,0.8776154041999998,0.5836469824,0.7491639757999999,0.003183511645107701,0.05642261643266556,0.0014973371639801746,0.03869544112657426,0.00022908312348980518,0.01513549217864438,0.0024879539794872593,0.049879394337614597,0.008624489370584689,0.09286812892798416,0.0005712245574057963,0.02390030454629807,0.34720638540478904,0.23201174743024966,0.15878725590955806,0.3576696165191741,0.20180722891566266,0.24390243902439024,0.28278221208665905,0.19236417033773864,0.13309352517985612,0.16224188790560473,0.12048192771084335,0.1927616050354052,0.26795895096921324,0.15565345080763582,0.07348406988694757,0.11578171091445427,0.08283132530120482,0.1848937844217152,0.19156214367160776,0.09104258443465492,0.05498458376156218,0.09365781710914453,0.05120481927710843,0.13375295043273014,0.1619156214367161,0.06020558002936857,0.04008221993833504,0.06858407079646017,0.03162650602409638,0.007081038552321006,1754,681,1946,1356,664,1271,609.0,158.00000000000003,309.0,485.0000000000001,134.0,310.0,495.99999999999994,131.00000000000003,259.0,220.00000000000003,79.99999999999999,245.00000000000003,470.0,105.99999999999999,142.99999999999997,157.0,55.0,235.0,336.0,62.0,107.0,126.99999999999999,34.0,170.0,284.0,41.0,77.99999999999999,93.0,21.0,8.999999999999998
IGRP_WF_45_Mc_tp14,0.728382425,0.739043205,0.751615578,0.736087025,0.755822048,0.779713098,0.737767336,0.7642024000000001,0.796832619,0.665201005,0.714093055,0.779577243,0.634760225,0.697713412,0.7869046209999999,0.7004396032,0.734174824,0.7789286318,0.767945643,0.692695941,0.742913527,0.811788229,0.673300166,0.7597416579999999,0.841759867,0.656644315,0.767707212,0.880508374,0.5345014060000001,0.732256907,0.936559291,0.480063451,0.725080732,0.8477122808,0.6074410558,0.7455400072,0.0022501097827403865,0.047435322100101596,0.0007816676930265547,0.027958320640313047,0.0002828020382414204,0.01681671900940907,0.004164515046088474,0.06453305390331744,0.00889300632005873,0.09430273760638516,0.00032374823624096234,0.017993005203160543,0.37229190421892816,0.27606461086637296,0.15878725590955806,0.3997050147492625,0.2469879518072289,0.2753737214791503,0.3112884834663626,0.22320117474302495,0.12435765673175744,0.3724188790560472,0.1927710843373494,0.25098347757671124,0.26795895096921324,0.16005873715124816,0.10637204522096608,0.17182890855457228,0.11746987951807228,0.1943351691581432,0.2428734321550741,0.12187958883994128,0.07194244604316546,0.09365781710914453,0.0783132530120482,0.03697875688434304,0.17616875712656785,0.07342143906020558,0.05035971223021583,0.07964601769911504,0.061746987951807226,0.024390243902439025,1754,681,1946,1356,664,1271,653.0,188.0,309.0,542.0,164.0,350.0,546.0,152.0,241.99999999999997,505.0,128.0,319.0,470.0,109.0,207.0,233.0,78.0,247.0,425.99999999999994,83.00000000000001,140.0,126.99999999999999,52.0,47.0,309.0,50.0,98.00000000000001,108.0,41.0,31.0
IGRP_WF_46_Mc_tp14,0.731991651,0.751440133,0.7749720640000001,0.729003405,0.7583181109999999,0.79484656,0.689886253,0.735811368,0.796400725,0.655541532,0.714912012,0.797452519,0.5462432220000001,0.621483665,0.73759518,0.6705332126,0.7163930578,0.7802534096,0.806544003,0.67005552,0.755830642,0.845773039,0.640565289,0.7630068170000001,0.8877794170000001,0.564135843,0.747613922,0.93195109,0.505588002,0.735593828,0.962336245,0.381354099,0.684714747,0.8868767588,0.5523397506000001,0.7373519912000001,0.005810798868286032,0.07622859613219984,0.003093266168811775,0.05561713916421605,0.0006542805903325551,0.02557890909191702,0.003967377904585167,0.06298712491124807,0.013300428709386844,0.11532748462264684,0.0009696771151922366,0.031139638970165286,0.3506271379703535,0.2334801762114537,0.15159301130524153,0.18436578171091444,0.15210843373493976,0.2092840283241542,0.27309007981755984,0.17033773861967694,0.08941418293936279,0.17035398230088494,0.1280120481927711,0.1896144767899292,0.2514253135689852,0.13803230543318648,0.06526207605344296,0.10029498525073746,0.0677710843373494,0.15106215578284815,0.2263397947548461,0.11160058737151247,0.05035971223021583,0.08775811209439527,0.04066265060240964,0.12509834775767112,0.1476624857468643,0.05580029368575624,0.03442959917780062,0.06858407079646017,0.01957831325301205,0.003933910306845004,1754,681,1946,1356,664,1271,615.0,158.99999999999997,295.0,250.0,101.0,265.99999999999994,478.99999999999994,116.0,174.0,230.99999999999997,85.0,241.00000000000003,441.0,94.0,127.0,136.0,45.0,192.0,397.00000000000006,76.0,98.00000000000001,118.99999999999999,27.0,159.0,259.0,38.0,67.0,93.0,13.0,5.0
IGRP_WF_47_Mc_tp14,0.706208597,0.71998266,0.736397372,0.700871171,0.7238913159999999,0.752123938,0.70031286,0.7292799109999999,0.7654649840000001,0.6886808659999999,0.727610925,0.7778640029999999,0.637218132,0.69233989,0.768294589,0.6866583252,0.7186209403999999,0.7600289772,0.757999173,0.661042613,0.726300682,0.79067029,0.629389285,0.732651597,0.8160798229999999,0.61331026,0.7387872259999999,0.8513642640000001,0.578195977,0.739863653,0.890398551,0.496142476,0.7188733409999999,0.8213024202,0.5956161222,0.7312952998,0.0008047719521834643,0.028368502818856414,0.0002286895566803351,0.015122485135728687,0.0002592252656817034,0.01610047408251395,0.0026627234430884558,0.05160158372655296,0.003983200620878759,0.06311260271038391,7.76591110594752e-05,0.008812440698210411,0.38540478905359177,0.2995594713656388,0.1849948612538541,0.3930678466076696,0.2665662650602409,0.2981904012588513,0.3671607753705815,0.2540381791483113,0.16032887975334018,0.20943952802359886,0.1867469879518072,0.2690794649881983,0.28905359179019385,0.1894273127753304,0.12949640287769784,0.17035398230088494,0.1460843373493976,0.21400472069236826,0.2633979475484607,0.1512481644640235,0.10380267214799588,0.12684365781710916,0.11295180722891568,0.05900865460267505,0.1864310148232611,0.08516886930983847,0.0775950668036999,0.0995575221238938,0.07228915662650602,0.03304484657749803,1754,681,1946,1356,664,1271,676.0,204.00000000000003,360.00000000000006,533.0,176.99999999999994,379.00000000000006,644.0,172.99999999999997,312.0,284.00000000000006,123.99999999999997,342.0,507.0,129.0,252.0,230.99999999999997,97.00000000000001,272.00000000000006,462.00000000000006,103.0,201.99999999999997,172.00000000000003,75.00000000000001,74.99999999999999,327.0,58.0,151.0,134.99999999999997,48.0,42.0
IGRP_WF_48_Mc_tp14,0.741520927,0.7607156559999999,0.7839064029999999,0.6925968159999999,0.72751534,0.771997213,0.675132275,0.720098421,0.779427036,0.653950954,0.709802899,0.7865792690000001,0.630420152,0.6953369890000001,0.788082017,0.6787242248,0.722693861,0.7819983876000001,0.81496199,0.680222078,0.764011482,0.835881753,0.591246665,0.738823107,0.868913858,0.552022496,0.735629709,0.909558068,0.5104910229999999,0.7311446,0.945766623,0.4727810220000001,0.7241478290000001,0.8750164584,0.5613526568,0.7387513454,0.0017739437730903392,0.042118211893316874,0.0005975538026182204,0.024444913634910238,4.206772156863895e-05,0.006485963426403124,0.0028435036644698444,0.05332451279167813,0.006385620801797099,0.07991007947560244,0.0002297373828542968,0.015157090184276691,0.3118586088939567,0.22026431718061676,0.13566289825282632,0.3768436578171092,0.2033132530120482,0.2525570416994493,0.26795895096921324,0.17033773861967694,0.11099691675231244,0.14233038348082594,0.12198795180722892,0.2029897718332022,0.24002280501710374,0.1277533039647577,0.0750256937307297,0.10398230088495576,0.09186746987951808,0.05035405192761605,0.22063854047890533,0.09544787077826726,0.05447070914696814,0.08775811209439527,0.06626506024096386,0.02989771833202203,0.16476624857468644,0.0631424375917768,0.039568345323741004,0.0700589970501475,0.04066265060240964,0.007867820613690008,1754,681,1946,1356,664,1271,547.0000000000001,150.0,264.0,511.0000000000001,135.0,321.00000000000006,470.0,116.0,216.0,192.99999999999997,81.0,258.0,420.99999999999994,87.0,146.0,141.0,61.0,64.0,386.99999999999994,65.0,106.0,118.99999999999999,44.0,38.0,289.0,43.0,77.0,95.0,27.0,10.0
IGRP_WF_49_Mc_tp14,0.7354967859999999,0.7497276709999999,0.766681113,0.735163792,0.755776308,0.7807956709999999,0.724231913,0.754977219,0.79347413,0.665511265,0.71188181,0.773473815,0.643141293,0.701726794,0.783269876,0.7007090098000001,0.7348179604,0.779538921,0.788982491,0.688802365,0.753462504,0.814499869,0.669911313,0.7598134190000001,0.847492027,0.632273416,0.760387513,0.8672689370000001,0.53990915,0.72992465,0.916377701,0.495421444,0.7264083240000001,0.846924205,0.6052635376,0.745999282,0.0018758929052295544,0.043311579343514525,0.0006722599501209395,0.025927976205653604,0.00010294955825107656,0.010146406174162187,0.0024116496087240574,0.04910854924271391,0.007056021395930206,0.08400012735663087,0.00027393767106965035,0.01655106253597183,0.3888255416191562,0.2775330396475771,0.20092497430626927,0.4033923303834808,0.2274096385542169,0.2808811959087333,0.28278221208665905,0.19530102790014686,0.12538540596094552,0.3716814159292036,0.19578313253012047,0.25019669551534224,0.2554161915621437,0.16005873715124816,0.09249743062692704,0.3215339233038348,0.16114457831325302,0.07159716758457907,0.23432155074116304,0.12187958883994128,0.07297019527235354,0.09808259587020647,0.07981927710843373,0.04169944925255704,0.18129988597491448,0.07929515418502202,0.05447070914696814,0.08407079646017701,0.06475903614457831,0.022029897718332025,1754,681,1946,1356,664,1271,682.0,189.0,391.0,547.0,151.00000000000003,357.0,495.99999999999994,133.0,244.0,504.0000000000001,130.0,318.0,448.0,109.0,180.00000000000003,436.0,107.0,91.0,410.99999999999994,83.00000000000001,142.0,132.99999999999997,52.99999999999999,52.99999999999999,318.0,53.99999999999999,106.0,114.00000000000003,43.0,28.000000000000004
IGRP_WF_50_Mc_tp14,0.739086459,0.7652762,0.797576011,0.722337497,0.75946459,0.806860538,0.651458935,0.704860574,0.7777194479999999,0.63098267,0.6955586690000001,0.787688472,0.582063956,0.655285668,0.76531289,0.6651859034,0.7160891402,0.7870314718,0.841998525,0.658591102,0.7686042340000001,0.8751282579999999,0.614968635,0.7647290990000001,0.893117307,0.512726224,0.726982418,0.943981614,0.473862571,0.72418371,0.96860836,0.416035763,0.702691066,0.9045668128000001,0.5352368590000001,0.7374381054000001,0.004248786436261524,0.06518271577850622,0.002136359918824769,0.04622077367185418,0.0002658053513055443,0.01630353799963506,0.0026418391628514515,0.05139882452791553,0.010013964643357154,0.1000697988573833,0.000802120761769551,0.02832173655992074,0.29418472063854045,0.19236417033773864,0.13617677286742036,0.34513274336283184,0.1867469879518072,0.2084972462627852,0.2645381984036488,0.16005873715124816,0.12024665981500515,0.3281710914454277,0.1536144578313253,0.1935483870967742,0.19213226909920186,0.09691629955947137,0.05806783144912641,0.0943952802359882,0.05421686746987952,0.14162077104642015,0.17445838084378562,0.07782672540381791,0.045220966084275435,0.07448377581120944,0.04066265060240964,0.011801730920535013,0.1419612314709236,0.04698972099853157,0.03391572456320658,0.06637168141592921,0.025602409638554216,0.0023603461841070024,1754,681,1946,1356,664,1271,516.0,131.00000000000003,265.0,468.0,123.99999999999997,265.0,463.99999999999994,109.0,234.00000000000003,445.0,102.0,246.0,337.00000000000006,66.0,113.0,128.0,36.0,180.0,306.0,52.99999999999999,88.0,101.0,27.0,15.000000000000002,249.0,32.0,66.0,90.00000000000001,17.0,3.0
IGRP_WF_51_Mc_tp14,0.705909762,0.721472089,0.740119526,0.70437635,0.726678442,0.7539607779999999,0.6878638970000001,0.717055398,0.7536056170000001,0.67061144,0.708156294,0.756564308,0.64028352,0.6906191070000001,0.7587929959999999,0.6818089938,0.712796266,0.752608645,0.7648296170000001,0.655418559,0.728238249,0.7910863509999999,0.634797029,0.73484033,0.804889834,0.600547985,0.728776462,0.8272506079999999,0.56384743,0.7243631140000001,0.865601966,0.5080395129999999,0.715931109,0.8107316751999999,0.5925301032,0.7264298528,0.0007441361579668905,0.027278859176418844,0.00019987016052194767,0.014137544359680987,5.317344431885091e-05,0.007292012364145505,0.0014526721929631948,0.0381139369911217,0.0034417732230730934,0.05866662784814799,4.8502007232720754e-05,0.006964338248011849,0.3876852907639681,0.2936857562408223,0.18756423432682426,0.2153392330383481,0.21987951807228914,0.17545239968528714,0.3204104903078677,0.2437591776798825,0.15827338129496402,0.19542772861356933,0.18373493975903613,0.16129032258064516,0.2856328392246294,0.1894273127753304,0.1397738951695786,0.17182890855457228,0.1460843373493976,0.12273800157356413,0.25997719498289623,0.1512481644640235,0.12281603288797535,0.1430678466076696,0.11596385542168675,0.09284028324154207,0.23717217787913344,0.11747430249632893,0.08633093525179858,0.112094395280236,0.08734939759036145,0.04327301337529504,1754,681,1946,1356,664,1271,680.0000000000001,200.0,365.0,292.0,146.0,222.99999999999994,562.0,166.0,308.0,265.0,121.99999999999999,205.0,500.99999999999994,129.0,272.0,233.0,97.00000000000001,156.0,456.0,103.0,239.00000000000003,194.0,77.0,117.99999999999997,416.00000000000006,80.0,168.00000000000003,152.00000000000003,58.0,54.99999999999999
IGRP_WF_52_Mc_tp14,0.7405733320000001,0.7618623409999999,0.787742295,0.6993823790000001,0.7333479009999999,0.776442711,0.694615451,0.7363782440000001,0.79071007,0.657705189,0.7120463779999999,0.7862925340000001,0.633589251,0.698308068,0.790601873,0.6851731204000001,0.7283885864,0.7863578966,0.822674419,0.673372269,0.765231432,0.837998389,0.600115365,0.743272336,0.871044906,0.577619151,0.7472551129999999,0.904137235,0.516836109,0.732292788,0.947066418,0.476025669,0.726013635,0.8765842734,0.5687937126,0.7428130608,0.0016939067300293814,0.041157098173090156,0.0005952067598724499,0.024396859631363416,3.429612141731855e-05,0.005856289048306833,0.0025381814669744817,0.05038036787256006,0.0058252778039882104,0.07632350754510835,0.00022885574392849317,0.015127978844792623,0.29418472063854045,0.2011747430249633,0.1644398766700925,0.3561946902654867,0.19126506024096385,0.2179386309992132,0.2782212086659065,0.16886930983847284,0.0945529290853032,0.13421828908554573,0.11144578313253012,0.1966955153422502,0.2462941847206385,0.13069016152716592,0.07399794450154162,0.11061946902654868,0.0783132530120482,0.15656963021243114,0.18928164196123148,0.08663729809104258,0.05704008221993834,0.08185840707964602,0.061746987951807226,0.022029897718332025,0.1653363740022805,0.06461086637298091,0.0421377183967112,0.07227138643067847,0.043674698795180725,0.00865460267505901,1754,681,1946,1356,664,1271,516.0,137.0,320.0,483.0,127.0,277.0,488.0,115.0,184.00000000000003,182.0,74.0,250.0,431.99999999999994,88.99999999999999,144.0,150.0,52.0,198.99999999999997,332.0,58.99999999999999,111.0,111.0,41.0,28.000000000000004,290.0,44.0,82.0,98.00000000000001,29.0,11.000000000000002
IGRP_WF_53_Mc_tp14,0.735730199,0.749465506,0.765804667,0.702489103,0.729024687,0.761916545,0.699643342,0.736285027,0.783160016,0.6605446770000001,0.7099672159999999,0.776352824,0.642819967,0.7044429790000001,0.791116391,0.6882454576,0.7258370829999999,0.7756700886,0.787258529,0.690532843,0.753139577,0.80745458,0.621674238,0.737961966,0.850872663,0.594058692,0.746178687,0.8791037620000001,0.529021559,0.729422318,0.934902285,0.48979739,0.729135271,0.8519183638000001,0.5850169444,0.7391675638,0.0013546005777504005,0.036804898828150585,0.00034679577277884575,0.01862245345755617,0.0001454099757046941,0.012058605877326538,0.003446098212339983,0.05870347700383669,0.006190340489333318,0.07867871687650554,0.00011036079549231684,0.01050527465097019,0.33751425313568983,0.2511013215859031,0.16649537512846865,0.4070796460176992,0.23343373493975905,0.2832415420928403,0.3095781071835804,0.20998531571218795,0.14696813977389514,0.16002949852507375,0.13855421686746988,0.11014948859166013,0.2622576966932725,0.16593245227606462,0.10637204522096608,0.13716814159292035,0.11746987951807228,0.0889063729346971,0.24002280501710374,0.11894273127753305,0.07297019527235354,0.0943952802359882,0.08433734939759037,0.04091266719118805,0.1750285062713797,0.07342143906020558,0.04933196300102775,0.07743362831858408,0.05271084337349398,0.015735641227380016,1754,681,1946,1356,664,1271,592.0,171.0,324.0,552.0000000000001,155.0,360.0,543.0,143.0,285.99999999999994,217.0,92.0,140.00000000000003,459.99999999999994,113.00000000000001,207.0,186.0,78.0,113.00000000000001,420.99999999999994,81.0,142.0,128.0,56.00000000000001,52.000000000000014,307.0,50.0,96.0,105.00000000000001,35.0,20.0
IGRP_WF_54_Mc_tp14,0.733877187,0.760665812,0.7937804,0.682347769,0.727035606,0.785854617,0.664858154,0.720403665,0.796448479,0.6280193239999999,0.694097396,0.7889689999999999,0.542079336,0.617915896,0.7355134659999999,0.650236354,0.704023675,0.7801131924,0.839461467,0.6518855,0.7647290990000001,0.874267688,0.559521234,0.740760675,0.91751269,0.521306511,0.7384642990000001,0.95154443,0.468671137,0.7237172590000001,0.965103397,0.376883697,0.683135989,0.9095779344,0.5156536158,0.7301614642,0.005108066479537337,0.07147073862454016,0.0028798163359435806,0.05366392024389926,0.000638539757881552,0.025269344231332005,0.002767589149451132,0.0526078810583655,0.010494973275329101,0.10244497681843215,0.0009072812023526555,0.030121108916383796,0.28335233751425315,0.18795888399412627,0.10226104830421376,0.17551622418879054,0.13403614457831325,0.22974036191974825,0.25028506271379697,0.1365638766519824,0.07297019527235354,0.11504424778761063,0.07981927710843373,0.1809598741148702,0.21664766248574688,0.09544787077826726,0.052929085303186026,0.0943952802359882,0.0572289156626506,0.14240755310778913,0.16989737742303307,0.0631424375917768,0.042651593011305236,0.07079646017699115,0.0391566265060241,0.00865460267505901,0.1459521094640821,0.0513950073421439,0.03186022610483042,0.06710914454277286,0.01957831325301205,0.0023603461841070024,1754,681,1946,1356,664,1271,497.0,128.0,198.99999999999997,237.99999999999997,89.0,292.00000000000006,438.9999999999999,93.00000000000003,142.0,156.00000000000003,52.99999999999999,230.0,380.0,65.0,103.0,128.0,38.0,180.99999999999997,298.0,43.0,82.99999999999999,96.0,26.0,11.000000000000002,256.0,35.0,62.0,91.0,13.0,3.0
IGRP_WF_55_Mc_tp14,0.7157678709999999,0.7267886090000001,0.739806741,0.696537352,0.719016115,0.746550747,0.661070394,0.6965571740000001,0.7420836129999999,0.640356745,0.685855332,0.74647038,0.642981892,0.6965882609999999,0.769950468,0.6713428508,0.7049610982,0.7489723897999999,0.756750241,0.678996323,0.7316469320000001,0.784083732,0.6265772589999999,0.7283100109999999,0.808105011,0.559304925,0.7146035159999999,0.8391771859999999,0.517701348,0.7106207390000001,0.886677652,0.504362247,0.721277359,0.8149587644,0.5773884203999999,0.7212917113999999,0.001119587853974791,0.033460242885771034,0.000294936092949628,0.01717370353038703,0.000145917133895141,0.012079616463081144,0.0025296511352885477,0.05029563733852617,0.005491522283149867,0.07410480607322217,7.877223465288806e-05,0.008875372366998922,0.3990877993158495,0.2966226138032305,0.1947584789311408,0.21755162241887904,0.2319277108433735,0.1801730920535012,0.3192702394526796,0.2422907488986784,0.1634121274409044,0.1873156342182891,0.1852409638554217,0.13690007867820614,0.28278221208665905,0.1776798825256975,0.13874614594039056,0.16297935103244834,0.1460843373493976,0.10857592446892213,0.2451539338654504,0.14831130690161526,0.10842754367934224,0.13938053097345132,0.11746987951807228,0.08969315499606609,0.22519954389965796,0.10719530102790016,0.08530318602261049,0.0943952802359882,0.07981927710843373,0.029110936270653025,1754,681,1946,1356,664,1271,700.0,201.99999999999997,379.0,295.0,154.0,229.00000000000003,560.0000000000001,165.0,317.99999999999994,254.0,123.0,174.0,495.99999999999994,121.0,270.0,220.99999999999994,97.00000000000001,138.00000000000003,430.0,100.99999999999999,211.0,189.0,78.0,114.0,395.00000000000006,73.00000000000001,166.0,128.0,52.99999999999999,36.99999999999999
